title,author,pub
Letters from nurses in the armed forces to Miss Louise Oates 1944-1945.    Publication:    1944-1945   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,Letters from nurses in the armed forces to Miss Louise Oates 1944-1945.    Publication:    1944-1945   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,1944-1945
"Papers, ca. 1944-2001.","Ballard, Eugene H., 1920-",1944-2001
"Prisoner of the ""Kormoran""; W.A. Jones' amazing experiences on the German raider, ""Kormoran,"" and as a prisoner of war in Germany,","Jones, W. A.; Taylor, Jim,","London, Harrap, 1945"
"Prisoner of the ""Kormoran"" W.A. Jones's amazing experiences on the German raider ""Kormoran"" and as a prisoner of war in Germany /","Jones, W. A.. Auteur.; Taylor, James.","London : G.G. Harrap,  1945-?"
"Prisoner of the ""Kormoran"" W.A. Jones's amazing experiences on the German raider ""Kormoran"" and as a prisoner of war in Germany /","Jones, W. A.. Auteur.; Taylor, James.","London : G.G. Harrap,  1945-?"
"Prisoner of the Kormoran : W.A. Jones' amazing experiences on the German raider, ""Kormoran"" and as a prisoner of war in Germany /","Taylor, James.","Sydney : Australian Pub. Co., 1944"
"Take off : Squadron Three : Montana State University, 317th College Training Detachment, September 1943 / [Joseph Sokoloff, editor].","Sokoloff, Joseph.","(United States? : s.n.), 1943"
Guerrilla wife /,"Spencer, Louise Reid.","New York : Crowell, 1945"
Decentralizaion is the key to increasing the prestige and desiribility of the command of an infantry rifle company /,"Bashore, Boyd, T., CPT.",1945
Comrade Genia.,"Demianova, Genia pseud.?; Scarfe, Ronald.","London : Nicholson & Watson, 1941"
Thirty seconds over Tokyo.,"Lawson, Ted W., 1917-1992.; Considine, Bob,","Philadelphia, D. McKay Co. 1944"
"Richard L. McBride papers, 1944-1990.","McBride, Richard L.",1944-1990
This is the story. Illustrated by Steinberg.,"Cohn, David Lewis, 1896-","Boston: Houghton Mifflin company, 1947"
"War letters, 1945.","Smith, Joseph Beiter.",1945
"American Guerrillas of Mindanao (A.G.O.M.) Association collection, ca. 1940s-ca. 1990s.","Merchant, Leonard L.",1940s-1990s
First things first /,"Puttock, A. G.","Aldershot : Gale & Polden, 1946"
Spies and saboteurs /,"Morgan, William James, Apr. 30, 1910-.","London : Gollancz,  1955, 1979"
"Operations of Company F, 314th Infantry (79th Infantry Division) in the crossing of the Seinr and in expansion of Mantes Bridgehead, 20-28 August 1944 (Northern France Campaign) /","Tinker, John G.","Fort Benning, GA. : Staff Department, The Infantry School, 1950"
Mission to Norway /,"Osborne, Lithgow, 1892-1980.","[New York] : Finger Lakes Press : for the Auburn Publishing Co., 1946"
"Soviet fighting men : true stories of Soviet fighting men /  Publication:  Moscow : Foreign Languages Pub. House, 1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Soviet fighting men : true stories of Soviet fighting men /  Publication:  Moscow : Foreign Languages Pub. House, 1944   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Moscow : Foreign Languages Pub. House, 1944"
"Arrest and exile; the true story of an American woman in Poland and Siberia, 1940-41. With a foreword by Olga Kochanska.","Mowrer, Lilian (Thomson)",New York Morrow 1941
Up from the gates : a story of divine dealing through Dunkirk /,"Mash, H. E. Beresford","Grand Rapids, Mich. : Zondervan, 1942"
"Letters of C.R. Frearson, between 1941 and 1945.","Frearson, C. R., 1917-1979.",1941-1945
Here is your war : story of G.I. Joe /,"Pyle, Ernie, 1900-1945.","Cleveland : World Pub. Co.,  1945, 1943"
In the shelter with Hitler,"Boldt, Gerhard, 1918-1981.; Hepp, Ernst A.; Stern-Rubarth, Edgar,","London, Citadel Press 1948"
Moscow '41,"Werth, Alexander (1901-1969). Auteur.","London : H. Hamilton, 1942"
The Second World War. Vol. 3. Vol. 3 The Grand Alliance.,"Churchill, Winston Spencer, 1874-1965.","London : Cassell & Co. Ltd., 1950"
Moscow '41 /,"Werth, Alexander, 1901-1969.","London, H. Hamilton 1943"
This is Debnam.,"Debnam, W. E., 1897-1968.","[Raleigh, N.C.? : WPTF?, 1946"
"The New Year comes in under siege : (because this New Year's greeting from Alphonse Daudet to Frdric Mistral seems almost appropriate seventy years later it is used to carry much the same message to the friends of Frederick Clayton, December 31, 1940.) : Paris, December 31st, 1870 ...","Clayton, Frederick.; Daudet, Alphonse,","[United States? : s.n., 1940"
East is West.,"Stark, Freya.","London, 1945"
Queens die proudly /,"White, W. L. 1900-1973.","London : Hamish Hamilton ; Melbourne : George Jaboor, 1943"
Queens die proudly /,"White, W. L. 1900-1973.","Melbourne, 1944"
"A sapper's diary.    Publication:    1941, 0300s   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","A sapper's diary.    Publication:    1941, 0300s   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","1941, 0300s"
"[Letter from] Miss Cook [to] H.L.C. Maitland, 1941 Jan. 1","Cook, Annie Chisholm.",1941
Anne Frank /,"Frank, Anne, 1929-1945.","London : Pan Books Ltd., 1947"
"Public health and medical care in Japanese army civilian internment camp no. 3 at Baguio and Manila Philippine Islands, December 1941 to February 1945 ...","Cunningham, Ernest Lloyd.","1947 Dissertation:  Thesis (M.P.H.)--Yale University, 1947."
"Three years, fourth months, thirteen days : my World War II experiences, ca. 1942-2001.","Warwood, Nathan H.",1942-2001
Dare to be free.,"Thomas, Walter Babington.","London : Readers Union, 1953"
Dare to be free ...,"Thomas, W. B. (1919-) Auteur.","London : A. Wingate,  1951-?"
Letters from Japan.,"McLaren, Moray, -1945.","[Place of publication not identified] : [publisher not identified], 1947"
"The war diary of H Company, 8th Bn, the Rifle Brigade.  Publication:  [S.l. : s.n., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The war diary of H Company, 8th Bn, the Rifle Brigade.  Publication:  [S.l. : s.n., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","[S.l. : s.n., 1945"
East is west,"Stark, Freya",London Murray 1945
Dare to be free,"Thomas, Walter Babington 1919-",London A. Wingate 1952
"World War II -- Prisoners of War -- Oflag 64 papers, 1941-19996.    Publication:    1941-1999   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","World War II -- Prisoners of War -- Oflag 64 papers, 1941-19996.    Publication:    1941-1999   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",1941-1999
Experiences in captivity : address /,"Hargest, James, 1891-1944.","London : Empire Parliamentary Association, 1943"
"World War II letters of Jonas M. Berkey, David Berkey and Richard J. Berkey, Salem, Indiana, 1943-1945.","Berkey, Jonas Martin, 1918-; Berkey, David.; Berkey, Richard J.",1943-1945
"The 103rd Infantry Division papers, 1944-1945.    Publication:    1944-1945   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","The 103rd Infantry Division papers, 1944-1945.    Publication:    1944-1945   Document:  English :  Book  Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item",1944-1945
The Rommel papers /,"Rommel, Erivin.; Rommel, Manfred.","New York : Harcourt, Brace and Company, 1953"
"Richard Charles Gedney papers, 1943-1946.","Gedney, Richard Charles.",1943-1946
Let the ammunition roll: the story of a Negro GI.,"Harris, Elbert L.","New York, Exposition Press 1948"
Stalingrad diary.,"Weinert, Erich, 1890-1953.; Larsen, Egon,",London [I.N.G. Publications] 1944
"The fight at Pearl harbor : from ""Remember Pearl harbor"" /","Clark, Blake.","Washington, D.C. : Infantry Journal, 1943"
The Nazi prisoners of war /,"Dyrud, Justin L.","1948 Dissertation:  Thesis (M.S.)--University of North Dakota, 1948."
Keep your head down /,"Bernstein, Walter.",New York Editions for the Armed Services 1945
Keep your head down,"Bernstein, Walter.","New York, Book Find Club 1945"
A chance to live the story of the lost children of the war /,"Carroll-Abbing, John Patrick, 1912-; Della Chiesa, Carol,","New York : Longmans, Green, 1952"
Malta beseiged.,"Oliver, R. Leslie.","London, 1944"
"Before invasion : September 1, 1941 /","Keith, Agnes Newton.",1942
Miracle before Berlin,"McMillan, Richard.","London ; New York : Jarrolds,  1946-?"
Wing to wing; bird-watching adventures at home and abroad with the R.A.F.,"Ware, Edward Harold.",1946
"Letters, 1945 May 25- Sept. 11 /","Hartman, J. Ted, 1925-",1945
Take off.,"De Witt, Francis L.","Missoula, Mont. : Montana State University, 1943"
"George R. Allen papers, 1943-1945.","Allen, George R. 1919-1998.",1943-1945
"World War II correspondence letters, 1944 Dec. 23-30, Brooklyn, N. Y. to William Cooper, S. S. Paulus Hook.","Cooper, Jean.",1944
Notes of a guerilla fighter /,"Kuzin, Ilya.","Moscow : Foreign Languages Publishing House, 1942"
[Diary].    Publication:    1941-1942   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,[Diary].    Publication:    1941-1942   Document:  English :  Book   :  Thesis/dissertation/manuscript   Archival Material       Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item,1941-1942
"[Reminiscences of Robert Rose, merchant seaman on the ship Mareeba, and his time as prisoner of war in Germany during World War 2]","Rose, R. L.",1941-1945
"On guard with the Volunteer Defence Corps.  Publication:  Canberra : published for the Volunteer Defence Corps by Australian War Memorial, 1951   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","On guard with the Volunteer Defence Corps.  Publication:  Canberra : published for the Volunteer Defence Corps by Australian War Memorial, 1951   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Canberra : published for the Volunteer Defence Corps by Australian War Memorial, 1951"
The capture of Trondheim : a story of Germany's coup in Norway ... /,"McHale, William A.","Glenrock, N.J. : W. McHale, 1941"
Only the stars are neutral /,"Reynolds, Quentin, 1902-1965.","Sydney : Angus and Robertson ; London : Cassell, 1942"
Only the stars are neutral /,"Reynolds, Quentin James, 1902-1965.","Garden City, N.Y. : Blue Ribbon Books, 1942"
A woman behind the German lines,"Vinogradskaia, Ekaterina Nikolaevna. Auteur.","[London] : Soviet War News, 1944"
Only the stars are neutral /,"Reynolds, Quentin James, 1902-1965.","London : Cassell, 1942"
"War letters of Benjamin Pierson Ford III : together with the story of B. Platoon, by Livingston L. Biddle ... and other papers.","Ford, Benjamin Pierson.",1942-1948
"Papers, ca. 1945-2001.","Taylor, Russel Ammon, 1916-",1945-2001
The big show : some experiences of a French fighter pilot in the R.A.P /,"Clostermann, Pierre, 1921-","London : Chatto and Windus, 1951"
The big show : some experiences of a French fighter pilot in the R.A.F. /,"Clostermann, Pierre, 1921-2006.","London : Chatto & Windus, 1951"
The jungle is neutral /,"Chapman, F. Spencer 1907-1971.","London : Chatto and Windus, 1949"
The big show : some experiences of a French fighter pilot in the R. A. F. /,"Clostermann, Pierre, 1921-","London : Chatto and Windus, 1951"
"Papers, ca. 1943-1992.","Smith, Willard DeLoy, 1914-",1943-1992
Right left /,"Simpson, T. B.","[Edinburgh : Printed for private circulation by Thomas Nelson & Sons, 1945"
Right left /,"Simpson, T. B.",[s.l.] [s.n.] 1945
The big show : some experiences of a French fighter pilot in the R.A.F. /,"Clostermann, Pierre, 1921-","London : Chatto & Windus, 1954"
The big show : some experiences of a French fighter pilot in the R.A.F. /,"Clostermann, Pierre, 1921-","London : Chatto & Windus, 1954"
"Condition red : destroyer action in the South Pacific /  Publication:  New York, Toronto : Longmans, Green and co., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Condition red : destroyer action in the South Pacific /  Publication:  New York, Toronto : Longmans, Green and co., 1945   Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, Toronto : Longmans, Green and co., 1945"
"Robert F. Kauffman papers, 1944-1994.","Kauffman, Robert F.; Zeplien, Hans.",1944-1994
"Memoir, ca. 1943-2001.","Turner, C. Elmo, 1924-",1943-2001
"Memoir, 1945.","Tippetts, LeRoy T., 1925-1945.",1945
Operation victory /,"De Guingand, Francis Wilfred, Sir, 1900-1979.","London : [s.n., 1953"
"The Alfonso Caracciolo papers, 1942-1945.","Caracciolo, Alfonso.",1942-1945
Operation Victory,"Guingand, Francis de",London Hodder & Stoughton 1947
The Jungle is neutral /,"Chapman, Frederick Spencer, 1907-","Singapore : Times Books International, 1948"
"Long range desert group the story of its work in Libya, 1940-1943","Shaw, W. B. Kennedy 1901-","London : Collins, 1945"
Stand by to ram : a stirring and graphic account of dramatic episodes in the great battle of the Atlantic /,"Morgan, Guy.","London, Eng. : Crosby Lockwood & Son, 1945"
"Papers, ca. 1940-2000.","Summers, Bradley Briscoe, 1919-",1940-2000
The fifty-two days : an NBC reporter's story of the battle that freed France /,"Chaplin, W. W. 1895-","Indianapolis, New York : Bobbs-Merrill company, 1944"
"Singa, the lion of Malaya","Gurchan Singh, 1914-1965.","London : Quality Press, 1949"
"World War II diaries, 1944-1945.","Stoddard, James K., 1891-1978.",1944-1945
Three years' internment in Santo Toms.,"Witthoff, Evelyn Martha.; Chappell, Geraldine V.","Kansas City, Mo., Beacon Hill Press 1940s"
"Harry Stoll Mustard papers, 1943 Feb. 14-1945 Oct. 23.","Mustard, Harry Stoll, 1913-1963.; Mustard, Harry S.",1943-1945
Men in motion /,"Taylor, Henry Junior, 1902-","Garden City, N.Y. : Garden City Pub. Co., 1943"
Attack transport the story of the U.S.S. Doyen /,"Marsden, Lawrence A. (1919- )","Minneapolis : University of Minnesota Press ; London : G. Cumberlege : Oxford University Press,  1946-?"
Log of the 45th,"Harrison, Walter Munford, 1888-","Oklahoma City : Harrison, 1941"
Log of the 45th,"Harrison, Walter Munford, 1888-","Oklahoma City : Harrison, 1941"
My experiences in World War II /,"Hood, Jack.","1949 Dissertation:  Thesis (M.S.)--East Texas State Teachers College, 1949."
Commando /,"Durnford-Slater, John.","London : W. Kimber, 1955"
Flying visits. [A travel diary of a journey round the world in war-time.].,"Wood, Alan, 1914-1957.","Pp. 149. Dennis Dobson: London, 1946"
